block,index,ax_raw,ay_raw,az_raw
1,2060,8205,-154,-633
1,2061,8208,-154,-622
1,2062,8197,-160,-616
1,2063,8201,-161,-602
1,2064,8190,-166,-598
1,2065,8194,-157,-587
1,2066,8203,-145,-587
1,2067,8200,-150,-583
1,2068,8195,-147,-583
1,2069,8185,-160,-604
1,2070,8188,-170,-605
1,2071,8191,-164,-614
1,2072,8193,-161,-611
1,2073,8197,-161,-617
1,2074,8186,-159,-606
1,2075,8173,-172,-609
1,2076,8184,-171,-593
1,2077,8184,-169,-597
1,2078,8194,-164,-586
1,2079,8197,-163,-608
1,2080,8201,-167,-615
1,2081,8200,-165,-601
1,2082,8185,-165,-599
1,2083,8190,-161,-600
1,2084,8175,-160,-597
1,2085,8177,-161,-587
1,2086,8176,-166,-576
1,2087,8177,-175,-569
1,2088,8185,-168,-589
1,2089,8197,-164,-587
1,2090,8200,-154,-597
1,2091,8198,-149,-588
1,2092,8200,-144,-586
1,2093,8189,-152,-610
1,2094,8189,-153,-612
1,2095,8181,-150,-592
1,2096,8185,-151,-598
1,2097,8186,-157,-594
1,2098,8186,-153,-604
1,2099,8195,-152,-590
1,2100,8196,-155,-580
1,2101,8198,-156,-573
1,2102,8186,-160,-590
1,2103,8182,-162,-617
1,2104,8188,-149,-615
1,2105,8195,-153,-604
1,2106,8186,-158,-601
1,2107,8199,-161,-618
1,2108,8202,-160,-607
1,2109,8203,-165,-605
1,2110,8183,-164,-619
1,2111,8180,-163,-613
1,2112,8175,-162,-605
1,2113,8190,-168,-600
1,2114,8186,-167,-588
1,2115,8177,-156,-587
1,2116,8180,-160,-592
1,2117,8190,-152,-601
1,2118,8181,-149,-602
1,2119,8178,-156,-604
1,2120,8181,-161,-594
1,2121,8193,-165,-590
1,2122,8188,-173,-572
1,2123,8180,-178,-567
1,2124,8179,-169,-577
1,2125,8182,-176,-584
1,2126,8182,-173,-596
1,2127,8186,-164,-598
1,2128,8201,-157,-601
1,2129,8202,-150,-593
1,2130,8212,-139,-609
1,2131,8201,-156,-601
1,2132,8186,-172,-598
1,2133,8179,-180,-591
1,2134,8198,-167,-590
1,2135,8197,-162,-595
1,2136,8192,-170,-593
1,2137,8184,-167,-598
1,2138,8192,-171,-593
1,2139,8179,-164,-592
1,2140,8181,-161,-601
1,2141,8178,-167,-601
1,2142,8185,-161,-586
1,2143,8193,-153,-590
1,2144,8178,-158,-578
1,2145,8181,-163,-575
1,2146,8183,-162,-591
1,2147,8194,-136,-598
1,2148,8200,-144,-603
1,2149,8198,-156,-611
1,2150,8202,-164,-613
1,2151,8196,-160,-604
1,2152,8201,-148,-616
1,2153,8188,-144,-616
1,2154,8189,-140,-628
1,2155,8187,-129,-628
1,2156,8186,-140,-637
1,2157,8188,-147,-641
1,2158,8174,-138,-623
1,2159,8181,-145,-619
1,2160,8186,-141,-634
1,2161,8184,-151,-613
1,2162,8186,-163,-605
1,2163,8182,-170,-605
1,2164,8181,-175,-606
1,2165,8175,-162,-609
1,2166,8177,-168,-591
1,2167,8173,-173,-591
1,2168,8169,-167,-580
1,2169,8177,-154,-595
1,2170,8187,-149,-604
1,2171,8177,-142,-616
1,2172,8177,-139,-600
1,2173,8176,-153,-600
1,2174,8180,-148,-604
1,2175,8176,-155,-602
1,2176,8172,-157,-612
1,2177,8184,-153,-617
1,2178,8194,-159,-623
1,2179,8190,-161,-606
1,2180,8200,-166,-601
1,2181,8193,-163,-597
1,2182,8195,-162,-590
1,2183,8191,-153,-598
1,2184,8184,-165,-615
1,2185,8175,-159,-607
1,2186,8176,-169,-617
1,2187,8201,-171,-607
1,2188,8194,-164,-602
1,2189,8204,-160,-603
1,2190,8207,-154,-603
1,2191,8201,-154,-616
1,2192,8203,-157,-632
1,2193,8194,-157,-617
1,2194,8185,-153,-607
1,2195,8177,-148,-599
1,2196,8182,-148,-602
1,2197,8188,-144,-608
1,2198,8192,-152,-582
1,2199,8199,-147,-587
1,2200,8190,-150,-602
1,2201,8185,-157,-613
1,2202,8192,-158,-604
1,2203,8185,-153,-616
1,2204,8194,-160,-616
1,2205,8201,-151,-617
1,2206,8198,-145,-617
1,2207,8187,-154,-608
1,2208,8187,-149,-616
1,2209,8180,-153,-595
1,2210,8188,-146,-590
1,2211,8186,-155,-586
1,2212,8192,-149,-587
1,2213,8187,-153,-602
1,2214,8188,-142,-601
1,2215,8193,-155,-614
1,2216,8188,-157,-588
1,2217,8180,-163,-582
1,2218,8175,-169,-582
1,2219,8175,-162,-598
1,2220,8168,-156,-620
1,2221,8173,-169,-622
1,2222,8171,-161,-595
1,2223,8195,-155,-599
1,2224,8194,-147,-599
1,2225,8186,-158,-597
1,2226,8182,-152,-595
1,2227,8179,-149,-567
1,2228,8181,-149,-583
1,2229,8176,-157,-589
1,2230,8181,-150,-599
1,2231,8185,-144,-611
1,2232,8182,-159,-624
1,2233,8176,-162,-608
1,2234,8171,-158,-599
1,2235,8177,-156,-596
1,2236,8180,-152,-597
1,2237,8181,-151,-600
1,2238,8184,-137,-613
1,2239,8185,-136,-604
1,2240,8185,-138,-604
1,2241,8180,-137,-609
1,2242,8171,-133,-612
1,2243,8172,-126,-620
1,2244,8182,-126,-629
1,2245,8180,-133,-620
1,2246,8193,-144,-620
1,2247,8188,-158,-634
1,2248,8195,-160,-625
1,2249,8204,-162,-627
1,2250,8201,-164,-616
1,2251,8182,-173,-610
1,2252,8165,-155,-619
1,2253,8170,-162,-617
1,2254,8184,-160,-628
1,2255,8195,-146,-605
1,2256,8183,-146,-586
1,2257,8187,-151,-587
1,2258,8189,-149,-603
1,2259,8193,-143,-603
1,2260,8188,-146,-593
1,2261,8187,-153,-601
1,2262,8189,-164,-605
1,2263,8184,-156,-607
1,2264,8192,-159,-631
1,2265,8190,-158,-627
1,2266,8184,-150,-632
1,2267,8184,-145,-639
1,2268,8184,-159,-620
1,2269,8188,-155,-606
1,2270,8188,-168,-591
1,2271,8184,-168,-597
1,2272,8179,-156,-616
1,2273,8180,-147,-628
1,2274,8183,-152,-620
1,2275,8202,-152,-631
1,2276,8201,-164,-620
1,2277,8188,-171,-595
1,2278,8185,-156,-602
1,2279,8186,-150,-613
1,2280,8196,-152,-597
1,2281,8186,-156,-597
1,2282,8176,-156,-597
1,2283,8177,-141,-626
1,2284,8179,-144,-621
1,2285,8192,-144,-622
1,2286,8197,-140,-591
1,2287,8195,-160,-600
1,2288,8196,-159,-616
1,2289,8191,-148,-594
1,2290,8184,-149,-606
1,2291,8170,-150,-622
1,2292,8171,-151,-621
1,2293,8180,-163,-620
1,2294,8175,-162,-590
1,2295,8189,-165,-593
1,2296,8182,-148,-600
1,2297,8184,-146,-595
1,2298,8181,-141,-581
1,2299,8184,-149,-579
1,2300,8191,-148,-595
1,2301,8190,-145,-586
1,2302,8184,-152,-592
1,2303,8193,-152,-608
1,2304,8202,-154,-610
1,2305,8198,-160,-599
1,2306,8195,-163,-572
1,2307,8193,-162,-576
1,2308,8172,-151,-577
1,2309,8169,-159,-575
1,2310,8182,-154,-595
1,2311,8186,-162,-604
1,2312,8186,-164,-595
1,2313,8194,-178,-611
1,2314,8198,-183,-607
1,2315,8196,-174,-614
1,2316,8195,-160,-618
1,2317,8203,-146,-609
1,2318,8199,-153,-603
1,2319,8191,-152,-609
1,2320,8203,-147,-597
1,2321,8207,-143,-579
1,2322,8203,-146,-577
1,2323,8199,-133,-585
1,2324,8189,-132,-582
1,2325,8188,-137,-607
1,2326,8187,-141,-583
1,2327,8188,-153,-583
1,2328,8185,-149,-602
1,2329,8188,-144,-607
1,2330,8192,-154,-583
1,2331,8195,-155,-595
1,2332,8199,-156,-612
1,2333,8200,-151,-613
1,2334,8202,-149,-624
1,2335,8191,-159,-624
1,2336,8192,-153,-618
1,2337,8185,-152,-625
1,2338,8184,-157,-618
1,2339,8187,-163,-602
1,2340,8197,-176,-607
1,2341,8183,-165,-613
1,2342,8187,-155,-619
1,2343,8201,-149,-608
1,2344,8197,-152,-588
1,2345,8195,-145,-602
1,2346,8188,-148,-613
1,2347,8185,-152,-597
1,2348,8172,-154,-587
1,2349,8180,-163,-607
1,2350,8195,-157,-590
1,2351,8196,-151,-588
1,2352,8190,-165,-589
1,2353,8189,-166,-595
1,2354,8202,-156,-594
1,2355,8202,-144,-603
1,2356,8199,-145,-573
1,2357,8196,-152,-572
1,2358,8200,-149,-569
1,2359,8187,-146,-585
1,2360,8202,-153,-592
1,2361,8188,-153,-588
1,2362,8178,-145,-590
1,2363,8182,-160,-585
1,2364,8180,-170,-609
1,2365,8169,-164,-615
1,2366,8176,-173,-621
1,2367,8176,-169,-614
1,2368,8194,-158,-608
1,2369,8180,-149,-612
1,2370,8183,-147,-620
1,2371,8181,-157,-623
1,2372,8178,-161,-612
1,2373,8184,-151,-603
1,2374,8180,-155,-598
1,2375,8193,-155,-612
1,2376,8200,-152,-615
1,2377,8208,-150,-593
1,2378,8199,-153,-607
1,2379,8203,-155,-627
1,2380,8193,-158,-616
1,2381,8187,-164,-606
1,2382,8183,-160,-603
1,2383,8186,-153,-610
1,2384,8186,-160,-603
1,2385,8190,-150,-584
1,2386,8177,-152,-591
1,2387,8176,-159,-601
1,2388,8182,-164,-600
1,2389,8196,-162,-601
1,2390,8194,-150,-602
1,2391,8201,-137,-602
1,2392,8193,-139,-616
1,2393,8187,-140,-604
1,2394,8202,-156,-596
1,2395,8196,-175,-592
1,2396,8204,-178,-614
1,2397,8205,-170,-616
1,2398,8200,-165,-608
1,2399,8176,-157,-594
1,2400,8179,-167,-597
1,2401,8183,-175,-611
1,2402,8177,-165,-599
1,2403,8172,-166,-600
1,2404,8166,-163,-603
1,2405,8178,-152,-592
1,2406,8177,-164,-582
1,2407,8187,-182,-602
1,2408,8180,-178,-602
1,2409,8187,-158,-605
1,2410,8188,-152,-607
1,2411,8179,-156,-597
1,2412,8171,-145,-612
1,2413,8170,-144,-614
1,2414,8161,-149,-616
1,2415,8163,-154,-611
1,2416,8163,-149,-616
1,2417,8170,-149,-608
1,2418,8187,-150,-598
1,2419,8195,-167,-591
1,2420,8201,-173,-574
1,2421,8199,-169,-593
1,2422,8204,-158,-598
1,2423,8214,-159,-606
1,2424,8200,-154,-597
1,2425,8202,-156,-607
1,2426,8197,-152,-602
1,2427,8203,-149,-605
1,2428,8190,-148,-612
1,2429,8180,-153,-600
1,2430,8185,-152,-605
1,2431,8182,-161,-605
1,2432,8179,-182,-600
1,2433,8181,-183,-598
1,2434,8191,-181,-605
1,2435,8182,-164,-599
1,2436,8181,-158,-608
1,2437,8182,-158,-619
1,2438,8188,-155,-619
1,2439,8185,-146,-621
1,2440,8176,-150,-632
1,2441,8188,-142,-649
1,2442,8193,-146,-643
1,2443,8187,-146,-635
1,2444,8166,-152,-608
1,2445,8160,-163,-601
1,2446,8162,-180,-593
1,2447,8156,-178,-592
1,2448,8163,-183,-603
1,2449,8168,-174,-606
1,2450,8184,-154,-604
1,2451,8189,-156,-604
1,2452,8193,-145,-608
1,2453,8194,-151,-604
1,2454,8189,-147,-596
1,2455,8187,-151,-599
1,2456,8179,-159,-598
1,2457,8192,-163,-599
1,2458,8188,-163,-608
1,2459,8184,-170,-612
1,2460,8186,-167,-626
1,2461,8190,-163,-626
1,2462,8197,-168,-622
1,2463,8195,-166,-616
1,2464,8196,-157,-612
1,2465,8191,-158,-601
1,2466,8198,-143,-603
1,2467,8196,-146,-621
1,2468,8197,-158,-612
1,2469,8213,-153,-610
1,2470,8204,-148,-607
1,2471,8210,-153,-603
1,2472,8209,-151,-611
1,2473,8203,-152,-603
1,2474,8199,-150,-600
1,2475,8202,-156,-595
1,2476,8203,-151,-610
1,2477,8206,-153,-616
1,2478,8197,-148,-602
1,2479,8187,-144,-594
1,2480,8181,-155,-609
1,2481,8192,-169,-607
1,2482,8196,-177,-597
1,2483,8183,-179,-596
1,2484,8187,-185,-591
1,2485,8182,-182,-590
1,2486,8184,-168,-598
1,2487,8193,-157,-604
1,2488,8186,-156,-607
1,2489,8193,-150,-616
1,2490,8194,-157,-625
1,2491,8184,-156,-610
1,2492,8184,-166,-609
1,2493,8179,-160,-593
1,2494,8192,-155,-582
1,2495,8193,-153,-573
1,2496,8195,-154,-564
1,2497,8188,-149,-578
